Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740978780,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,12.68%,"12.06MiB / 40MiB",30.16%,"35MB / 29.9MB","0B / 0B",12
1740978780,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.16%,"68.45MiB / 7.637GiB",0.88%,"1.4MB / 1.83MB","0B / 0B",32
1740978780,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,0.31%,"69.74MiB / 7.637GiB",0.89%,"1.05MB / 686kB","0B / 0B",30
1740978792,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,18.82%,"12.39MiB / 40MiB",30.98%,"39.4MB / 33.7MB","0B / 0B",12
1740978792,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.43%,"68.83MiB / 7.637GiB",0.88%,"1.55MB / 2.04MB","0B / 0B",32
1740978792,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,92.57%,"76.34MiB / 7.637GiB",0.98%,"1.17MB / 759kB","0B / 0B",26
1740978804,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,12.38%,"12.41MiB / 40MiB",31.02%,"44.1MB / 37.8MB","0B / 0B",12
1740978804,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.25%,"68.68MiB / 7.637GiB",0.88%,"1.66MB / 2.18MB","0B / 0B",32
1740978804,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,0.38%,"71.59MiB / 7.637GiB",0.92%,"1.25MB / 817kB","0B / 0B",30
1740978817,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,22.42%,"12.31MiB / 40MiB",30.77%,"49.1MB / 42MB","0B / 0B",12
1740978817,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.34%,"68.92MiB / 7.637GiB",0.88%,"1.82MB / 2.39MB","0B / 0B",32
1740978817,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,0.23%,"69.61MiB / 7.637GiB",0.89%,"1.37MB / 897kB","0B / 0B",31
1740978829,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,7.00%,"13.78MiB / 40MiB",34.44%,"54.2MB / 46.4MB","0B / 0B",12
