Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741052827,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,93.32%,"97.92MiB / 7.637GiB",1.25%,"254MB / 159MB","0B / 0B",37
1741052839,17817c09d521,reverse-proxy-lb-1,17817c09d521,8.09%,"82.34MiB / 7.637GiB",1.05%,"376MB / 438MB","0B / 0B",36
1741052839,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,94.54%,"98.05MiB / 7.637GiB",1.25%,"256MB / 160MB","0B / 0B",41
1741052851,17817c09d521,reverse-proxy-lb-1,17817c09d521,8.83%,"82.92MiB / 7.637GiB",1.06%,"379MB / 442MB","0B / 0B",36
1741052851,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,89.83%,"98.16MiB / 7.637GiB",1.26%,"259MB / 162MB","0B / 0B",44
1741052863,17817c09d521,reverse-proxy-lb-1,17817c09d521,8.15%,"83.05MiB / 7.637GiB",1.06%,"383MB / 447MB","0B / 0B",36
1741052863,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,94.53%,"98.19MiB / 7.637GiB",1.26%,"261MB / 164MB","0B / 0B",45
1741052875,17817c09d521,reverse-proxy-lb-1,17817c09d521,9.62%,"83.67MiB / 7.637GiB",1.07%,"386MB / 451MB","0B / 0B",36
1741052875,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,95.02%,"100.4MiB / 7.637GiB",1.28%,"264MB / 165MB","0B / 0B",49
1741052887,17817c09d521,reverse-proxy-lb-1,17817c09d521,9.19%,"83.58MiB / 7.637GiB",1.07%,"390MB / 455MB","0B / 0B",36
1741052887,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,93.26%,"100.3MiB / 7.637GiB",1.28%,"266MB / 167MB","0B / 0B",47
1741052899,17817c09d521,reverse-proxy-lb-1,17817c09d521,5.56%,"84.1MiB / 7.637GiB",1.08%,"393MB / 459MB","0B / 0B",36
1741052899,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,93.67%,"100.4MiB / 7.637GiB",1.28%,"269MB / 168MB","0B / 0B",50
1741052911,17817c09d521,reverse-proxy-lb-1,17817c09d521,15.20%,"83.85MiB / 7.637GiB",1.07%,"396MB / 463MB","0B / 0B",36
1741052911,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,95.20%,"98.29MiB / 7.637GiB",1.26%,"271MB / 170MB","0B / 0B",47
1741052923,17817c09d521,reverse-proxy-lb-1,17817c09d521,7.90%,"84.47MiB / 7.637GiB",1.08%,"400MB / 467MB","0B / 0B",36
1741052923,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,95.89%,"98.33MiB / 7.637GiB",1.26%,"273MB / 171MB","0B / 0B",49
1741052935,17817c09d521,reverse-proxy-lb-1,17817c09d521,10.59%,"84.13MiB / 7.637GiB",1.08%,"404MB / 471MB","0B / 0B",36
1741052935,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,93.64%,"100.4MiB / 7.637GiB",1.28%,"276MB / 173MB","0B / 0B",50
1741052947,17817c09d521,reverse-proxy-lb-1,17817c09d521,2.18%,"82.34MiB / 7.637GiB",1.05%,"407MB / 475MB","0B / 0B",36
1741052947,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,34.98%,"96.11MiB / 7.637GiB",1.23%,"278MB / 174MB","0B / 0B",42
1741052960,17817c09d521,reverse-proxy-lb-1,17817c09d521,0.19%,"81.93MiB / 7.637GiB",1.05%,"407MB / 475MB","0B / 0B",36
1741052960,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,0.26%,"96.08MiB / 7.637GiB",1.23%,"278MB / 174MB","0B / 0B",42
1741052972,17817c09d521,reverse-proxy-lb-1,17817c09d521,0.17%,"81.65MiB / 7.637GiB",1.04%,"407MB / 475MB","0B / 0B",36
1741052972,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,0.20%,"96.08MiB / 7.637GiB",1.23%,"278MB / 174MB","0B / 0B",42
