Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740725463,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,26.61%,"11.42MiB / 20MiB",57.11%,"328MB / 281MB","0B / 0B",12
1740725463,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.19%,"49.57MiB / 7.637GiB",0.63%,"6.92MB / 9.09MB","0B / 0B",37
1740725463,539c889625b4,reverse-proxy-api-1,539c889625b4,0.31%,"121.8MiB / 7.637GiB",1.56%,"5.19MB / 3.39MB","0B / 0B",24
1740725475,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,39.95%,"11.98MiB / 20MiB",59.88%,"335MB / 287MB","0B / 0B",12
1740725475,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.87%,"49.97MiB / 7.637GiB",0.64%,"7.13MB / 9.37MB","0B / 0B",37
1740725475,539c889625b4,reverse-proxy-api-1,539c889625b4,23.12%,"120.8MiB / 7.637GiB",1.54%,"5.36MB / 3.49MB","0B / 0B",29
1740725487,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,37.16%,"11.55MiB / 20MiB",57.75%,"341MB / 292MB","0B / 0B",12
1740725487,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.53%,"49.61MiB / 7.637GiB",0.63%,"7.32MB / 9.62MB","0B / 0B",37
1740725487,539c889625b4,reverse-proxy-api-1,539c889625b4,38.51%,"119.5MiB / 7.637GiB",1.53%,"5.5MB / 3.59MB","0B / 0B",32
1740725500,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,27.47%,"11.7MiB / 20MiB",58.52%,"348MB / 298MB","0B / 0B",12
1740725500,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.13%,"49.66MiB / 7.637GiB",0.63%,"7.55MB / 9.93MB","0B / 0B",37
1740725500,539c889625b4,reverse-proxy-api-1,539c889625b4,0.26%,"111.2MiB / 7.637GiB",1.42%,"5.68MB / 3.7MB","0B / 0B",36
